"REPORT_NUMBER","SUPPLEMENTAL_NUMBER","IYEAR","LOCAL_DATETIME","OPERATOR_ID","NAME","PIPE_FAC_NAME","ON_OFF_SHORE","ONSHORE_STATE_ABBREVIATION","ONSHORE_CITY_NAME","ONSHORE_COUNTY_NAME","LOCATION_LATITUDE","LOCATION_LONGITUDE","LOCATION_TYPE","INCIDENT_AREA_TYPE","INCIDENT_AREA_SUBTYPE","DEPTH_OF_COVER","SYSTEM_PART_INVOLVED","COULD_BE_HCA","COMMODITY_REACHED_HCA","CAUSE","CAUSE_DETAILS","COMMODITY_RELEASED_TYPE","COMMODITY_SUBTYPE","COMMODITY_DETAILS","UNINTENTIONAL_RELEASE_BBLS","INTENTIONAL_RELEASE_BBLS","RECOVERED_BBLS","PIPE_DIAMETER","PIPE_WALL_THICKNESS","PIPE_SMYS","PIPE_SPECIFICATION","INSTALLATION_YEAR","MATERIAL_INVOLVED","MATERIAL_DETAILS","RELEASE_TYPE","IGNITE_IND","EXPLODE_IND","SHUTDOWN_DUE_ACCIDENT_IND","SHUTDOWN_DATETIME","STILL_SHUTDOWN_IND","RESTART_DATETIME","NUM_PUB_EVACUATED","INJURY_IND","NUM_EMP_INJURIES","NUM_CONTR_INJURIES","NUM_ER_INJURIES","NUM_WORKER_INJURIES","NUM_GP_INJURIES","INJURE","FATALITY_IND","NUM_EMP_FATALITIES","NUM_CONTR_FATALITIES","NUM_ER_FATALITIES","NUM_WORKER_FATALITIES","NUM_GP_FATALITIES","FATAL","WILDLIFE_IMPACT_IND","FISH_AQUATIC_IMPACT_IND","BIRDS_IMPACT_IND","TERRESTRIAL_IMPACT_IND","SOIL_CONTAMINATION","LONG_TERM_ASSESSMENT","REMEDIATION_IND","SURFACE_WATER_REMED_IND","GROUNDWATER_REMED_IND","SOIL_REMED_IND","VEGETATION_REMED_IND","WILDLIFE_REMED_IND","WATER_CONTAM_IND","OCEAN_SEAWATER_IND","SURFACE_CONTAM_IND","GROUNDWATER_CONTAM_IND","DRINKING_WATER_CONTAM_IND","PRIVATE_WELL_CONTAM_IND","PUBLIC_WATER_CONTAM_IND","EST_COST_OPER_PAID","EST_COST_GAS_RELEASED","EST_COST_PROP_DAMAGE","EST_COST_EMERGENCY","EST_COST_ENVIRONMENTAL","EST_COST_OTHER","INCIDENT_IDENTIFIED_DATETIME","ON_SITE_DATETIME","shutdownDTTM","restartDTTM","incidentDTTM","onsiteDTTM","EVACUATION","standardized_shudownDTTM","standardized_restartDTTM","shutdown_duration","response_delay","TOTAL_COST"
20190339,32943,2019,"9/23/2019 12:29",39837,"PARAMOUNT PIPELINE LLC","LINE 3","ONSHORE","CA","LONG BEACH","LOS ANGELES COUNTY",33.8045274,-118.2210989,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","72","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",1,0,1,8.625,"0.28","UNKNOWN","API 5L","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,95500,30000,10000,0,"8/23/2019 8:54","8/23/2019 9:34",NA,NA,1566521640,1566524040,"NO",0,0,0,0.666666666666667,135500
20190310,33063,2019,"9/21/2019 16:00",31618,"ENTERPRISE PRODUCTS OPERATING LLC","LID 26733 - 4 PORT ARTHUR REFINERY GRADE BUTANE","ONSHORE","TX","FANNETT","JEFFERSON",29.93701,-94.309314,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","30","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","NO","NO","MATERIAL FAILURE OF PIPE OR WELD","DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","OTHER HVL","PROPANE",1,4,1,4.5,"0.156","42000","UNKOWN","1980","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/21/2019 20:00","NO","10/9/19 18:49",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,60,454314,66000,0,0,"9/21/2019 16:00","9/21/2019 19:00",1569067200,1570618140,1569052800,1569063600,"NO",1569067200,1570618140,430.816666666667,3,520374
20190317,34776,2019,"9/20/2019 19:10",26041,"KINDER MORGAN LIQUID TERMINALS, LLC","PERTH AMBOY TERMINAL","ONSHORE","NJ","PERTH AMBOY","MIDDLESEX",40.523574,-74.252607,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","YES","YES","EQUIPMENT FAILURE","OTHER EQUIPMENT FAILURE","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","GASOLINE (NON-ETHANOL)","GASOLINE (NON-ETHANOL)",0.1,0,0,-1,"-1","-1","MISSING","1982","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,3,700000,1000,32000,0,"9/20/2019 19:10","9/20/2019 19:10",NA,NA,1568977800,1568977800,"NO",0,0,0,0,733003
20190318,33231,2019,"9/20/2019 6:00",39105,"VALERO PARTNERS OPERATING CO. LLC","LUCAS TANK 1958","ONSHORE","TX","BEAUMONT","JEFFERSON",29.995764,-94.077853,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","YES","YES","NATURAL FORCE DAMAGE","HEAVY RAINS/FLOODS","CRUDE OIL","CRUDE OIL","CRUDE OIL",86,0,86,-1,"-1","-1","MISSING","1953","MATERIAL OTHER THAN CARBON STEEL","MECHANICAL SHOE","OTHER","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,0,0,33062,143875,"9/20/2019 6:00","9/20/2019 6:00",NA,NA,1568930400,1568930400,"NO",0,0,0,0,176937
20190313,32831,2019,"9/19/2019 22:00",31684,"PHILLIPS 66 PIPELINE LLC","BEAUMONT TERMINAL","ONSHORE","TX","NEDERLAND","JEFFERSON",30.00589,-93.97616,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","YES","YES","NATURAL FORCE DAMAGE","HEAVY RAINS/FLOODS","CRUDE OIL","CRUDE OIL","CRUDE OIL",2,0,2,-1,"-1","-1","MISSING","UNKNOWN","CARBON STEEL","CARBON STEEL","OTHER","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",130,0,0,0,38005,0,"9/19/2019 22:00","9/19/2019 22:00",NA,NA,1568901600,1568901600,"NO",0,0,0,0,38135
20190314,32838,2019,"9/19/2019 9:11",31130,"DCP MIDSTREAM","ELLINGTON PUMP STATION","ONSHORE","TX","HOUSTON","HARRIS COUNTY",29.59975,-95.19464,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","NO","NATURAL FORCE DAMAGE","LIGHTNING","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",18.2,0,0,-1,"-1","-1","MISSING","2013","CARBON STEEL","CARBON STEEL","OTHER","NO","NO","YES","9/19/2019 11:25","NO","9/19/2019 13:15",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,445,500,0,0,0,"9/19/2019 9:11","9/19/2019 11:25",1568863500,1568870100,1568855460,1568863500,"NO",1568863500,1568870100,1.83333333333333,2.23333333333333,945
20190316,34784,2019,"9/18/2019 14:15",39401,"GREAT SALT PLAINS PIPELINE LLC","GREAT SALT PLAINS PIPELINE","ONSHORE","OK","COVINGTON","GARFIELD",36.3594,-97.5935,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","OTHER","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","CRUDE OIL","CRUDE OIL","CRUDE OIL",85,0,0,-1,"-1","-1","MISSING","2018","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/18/2019 14:37","NO","9/21/2019 18:30",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,4505,0,0,20690,0,"9/18/2019 14:37","9/18/2019 14:37",1568788620,1569061800,1568788620,1568788620,"NO",1568788620,1569061800,75.8833333333333,0,25195
20190308,33217,2019,"9/18/2019 7:20",1845,"BUCKEYE PARTNERS, LP","DEARBORN TERMINAL","ONSHORE","MI","TAYLOR","WAYNE",42.244489,-83.302939,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","YES","YES","INCORRECT OPERATION","OTHER INCORRECT OPERATION","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",75,0,75,-1,"-1","-1","MISSING","UNKNOWN","CARBON STEEL","CARBON STEEL","OVERFILL OR OVERFLOW","NO","NO","YES","9/18/2019 7:42","NO","9/18/2019 16:30",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,1300,150000,24000,0,21000,"9/18/2019 7:25","9/18/2019 9:50",1568763720,1568795400,1568762700,1568771400,"NO",1568763720,1568795400,8.8,2.41666666666667,196300
20190315,32840,2019,"9/17/2019 9:55",22610,"MAGELLAN PIPELINE COMPANY, LP","COLORADO CITY","ONSHORE","TX","Not Within a Municipality","SCURRY",32.530162,-100.849262,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","NO","NO","OTHER OUTSIDE FORCE DAMAGE","DAMAGE BY CAR, TRUCK, OR OTHER MOTORIZED VEHICLE/EQUIPMENT NOT ENGAGED IN EXCAVATION","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.36,0,0.36,-1,"-1","-1","MISSING","2017","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,0,0,1000,0,"9/17/2019 9:55","9/17/2019 9:56",NA,NA,1568685300,1568685360,"NO",0,0,0,0.0166666666666667,1000
20190312,33352,2019,"9/17/2019 4:30",31555,"KINDER MORGAN CO2 CO. LP","DENVER CITY CORTEZ METER STATION","ONSHORE","TX","DENVER CITY","YOAKUM",32.99591,-102.81728,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","UNDERGROUND","EXPOSED DUE TO EXCAVATION","UNKNOWN","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","INCORRECT OPERATION","OTHER INCORRECT OPERATION","CO2 (CARBON DIOXIDE)","CO2 (CARBON DIOXIDE)","CO2 (CARBON DIOXIDE)",23.83,9880,0,-1,"-1","-1","MISSING","2019","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/19/2019 18:42","NO","9/23/2019 13:14",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,57359,302107,0,0,0,"9/17/2019 2:30","9/17/2019 2:40",1568889720,1569215640,1568658600,1568659200,"NO",1568889720,1569215640,90.5333333333333,0.166666666666667,359466
20190301,33360,2019,"9/16/2019 15:45",15156,"SINCLAIR TRANSPORTATION COMPANY","MID CONTINENT PIPELINE","ONSHORE","MO","Not Within a Municipality","CLARK",40.409028,-91.838939,"PIPELINE RIGHT-OF-WAY","UNDERGROUND","UNDER SOIL","30","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","NO","CORROSION FAILURE","EXTERNAL CORROSION","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE)","MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE)",10,0,10,8.625,"0.322","UNKNOWN","UNKNOWN","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",10000,1050,3500,2000,610000,0,"9/16/2019 15:45","9/16/2019 15:45",NA,NA,1568619900,1568619900,"NO",0,0,0,0,626550
20190311,32824,2019,"9/16/2019 6:50",4906,"EXXONMOBIL PIPELINE CO","WEBSTER STATION","ONSHORE","TX","WEBSTER","HARRIS",29.5208806,-95.1061667,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","UNDERGROUND","UNDER SOIL","3","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",2,0,1.9,-1,"-1","-1","MISSING","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/16/2019 6:54","NO","9/17/2019 5:06",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,114,100000,500000,0,0,"9/16/2019 6:50","9/16/2019 6:50",1568588040,1568667960,1568587800,1568587800,"NO",1568588040,1568667960,22.2,0,600114
20190306,33183,2019,"9/12/19 18:20",31888,"CENTURION PIPELINE L.P.","ECTOR STATION","ONSHORE","TX","Not Within a Municipality","ECTOR",32.031,-102.5059,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","NO","NO","INCORRECT OPERATION","EQUIPMENT NOT INSTALLED PROPERLY","CRUDE OIL","CRUDE OIL","CRUDE OIL",20,0,20,-1,"-1","-1","MISSING","1953","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,300,0,6200,5000,0,"9/12/19 18:20","9/12/19 18:20",NA,NA,1568283600,1568283600,"NO",0,0,0,0,11500
20190304,32828,2019,"9/11/19 10:02",39043,"TALLGRASS PONY EXPRESS PIPELINE, LLC","STERLING TERMINAL","ONSHORE","CO","Not Within a Municipality","LOGAN",40.652947,-103.033132,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","TANK, INCLUDING ATTACHED APPURTENANCES","TANK, INCLUDING ATTACHED APPURTENANCES","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","INCORRECT OPERATION","TANK, VESSEL, OR SUMP/SEPARATOR ALLOWED OR CAUSED TO OVERFILL OR OVERFLOW","CRUDE OIL","CRUDE OIL","CRUDE OIL",15,0,15,-1,"-1","-1","MISSING","2015","CARBON STEEL","CARBON STEEL","OVERFILL OR OVERFLOW","NO","NO","YES","9/11/19 10:03","NO","9/11/19 12:15",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,850,15000,20000,20000,0,"9/11/19 10:02","9/11/19 10:02",1568167380,1568175300,1568167320,1568167320,"NO",1568167380,1568175300,2.2,0,55850
20190307,33323,2019,"9/11/19 2:54",32109,"ONEOK NGL PIPELINE, LLC","WEST WINFREE STATION","ONSHORE","TX","MONT BELVIEU","CHAMBERS",29.8458591,-94.9084572,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","THREADED CONNECTION/COUPLING FAILURE","HVL OR OTHER FLAMMABLE OR TOXIC FLUID WHICH IS A GAS AT AMBIENT CONDITIONS","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)","LPG (LIQUEFIED PETROLEUM GAS)  /  NGL (NATURAL GAS LIQUID)",0.18,3.24,0,-1,"-1","-1","MISSING","2012","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/11/19 2:54","NO","9/11/19 14:18",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,14,150,836,0,0,"9/11/19 2:54","9/11/19 3:00",1568141640,1568182680,1568141640,1568142000,"NO",1568141640,1568182680,11.4,0.1,1000
20190293,33234,2019,"9/8/19 7:13",32551,"BKEP PIPELINE, LLC","RED RIVER PIPELINE","ONSHORE","OK","Not Within a Municipality","LOVE",33.93988,-97.02318,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","NO","NO","INCORRECT OPERATION","OTHER INCORRECT OPERATION","CRUDE OIL","CRUDE OIL","CRUDE OIL",0.48,0,0.48,-1,"-1","-1","MISSING","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/8/19 7:15","NO","9/8/19 10:15",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,30,1200,0,0,0,"9/8/19 7:13","9/8/19 9:45",1567898100,1567908900,1567897980,1567907100,"NO",1567898100,1567908900,3,2.53333333333333,1230
20190305,32785,2019,"9/7/19 17:30",39706,"SUNOCO PARTNERS MARKETING & TERMINALS LP","NEDERLAND TERMINAL","ONSHORE","TX","NEDERLAND","JEFFERSON",29.997984,-93.990191,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","OTHER","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","PUMP OR PUMP-RELATED EQUIPMENT","CRUDE OIL","CRUDE OIL","CRUDE OIL",2,0,2,-1,"-1","-1","MISSING","2017","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,120,5000,1500,0,0,"9/7/19 17:30","9/7/19 17:30",NA,NA,1567848600,1567848600,"NO",0,0,0,0,6620
20190303,32843,2019,"9/3/19 10:35",39654,"ORYX DELAWARE OIL TRANSPORT LLC","CRANE II STATION","ONSHORE","TX","Not Within a Municipality","CRANE",31.427671,-102.450536,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","                                                ONSHORE BREAKOUT TANK OR STORAGE VESSEL, INCLUDING ATTACHED APPURTENANCES                                                ","NO","NO","EQUIPMENT FAILURE","NON-THREADED CONNECTION FAILURE","CRUDE OIL","CRUDE OIL","CRUDE OIL",3.5,0,3.5,-1,"-1","-1","MISSING","2019","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,188,8000,0,15000,0,"9/3/19 10:35","9/3/19 10:35",NA,NA,1567478100,1567478100,"NO",0,0,0,0,23188
20190299,32751,2019,"9/1/19 8:45",18718,"SUNOCO PIPELINE L.P.","SOUR LAKE STATION","ONSHORE","TX","SOUR LAKE","HARDIN",30.14054,-94.39903,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","UNDERGROUND","UNDER SOIL","96","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","CORROSION FAILURE","INTERNAL CORROSION","CRUDE OIL","CRUDE OIL","CRUDE OIL",3,0,3,10.75,"0.307","35000","API 5L GRADE B","1931","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","YES","9/1/19 8:45","NO","9/2/19 10:45",0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","NO","NO","YES","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,175,4000,25000,6000,0,"9/1/19 8:45","9/1/19 8:45",1567298700,1567392300,1567298700,1567298700,"NO",1567298700,1567392300,26,0,35175
20190302,32803,2019,"8/31/2019 23:00",26049,"COUNTRYMARK REFINING AND LOGISTICS, LLC","CLAY CITY STATION","ONSHORE","IL","Not Within a Municipality","CLAY",38.66464,-88.32363,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","TYPICAL ABOVEGROUND FACILITY PIPING OR APPURTENANCE","0","ONSHORE PUMP/METER STATION EQUIPMENT AND PIPING","YES","YES","MATERIAL FAILURE OF PIPE OR WELD","DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","CRUDE OIL","CRUDE OIL","CRUDE OIL",30,0,30,-1,"-1","-1","MISSING","2017","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,250,7000,17000,0,0,"9/1/19 5:20","9/1/19 6:30",NA,NA,1567286400,1567290600,"NO",0,0,0,1.16666666666667,24250
20190298,32922,2019,"8/29/2019 16:30",30777,"MOTIVA ENTERPRISE LLC","16 DL, NATIONAL EXTENSION","ONSHORE","TX","PORT ARTHUR","JEFFERSON",29.850926,-93.956001,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","UNDERGROUND","UNDER SOIL","84","                                                ONSHORE PIPELINE, INCLUDING VALVE SITES                                                ","YES","YES","MATERIAL FAILURE OF PIPE OR WELD","DESIGN-, CONSTRUCTION-, INSTALLATION-, OR FABRICATION-RELATED","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","DIESEL, FUEL OIL, KEROSENE, JET FUEL","DIESEL, FUEL OIL, KEROSENE, JET FUEL",0.17,0,0.17,16,"0.25","36000","A-53 GRADE B","UNKNOWN","CARBON STEEL","CARBON STEEL","LEAK","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","YES","NO","YES","YES","NO","YES","YES","NO","NO","NO","NO","NO","NO",NA,"NO",0,0,88700,10000,10000,0,"8/29/2019 16:30","8/29/2019 17:00",NA,NA,1567067400,1567069200,"NO",0,0,0,0.5,108700
20190300,32960,2019,"8/28/2019 17:30",39433,"MAGELLAN OPERATING COMPANY, LLC","PASADENA WATERFRONT","ONSHORE","TX","PASADENA","HARRIS",29.729928,-95.161296,"TOTALLY CONTAINED ON OPERATOR-CONTROLLED PROPERTY","ABOVEGROUND","INSIDE OTHER ENCLOSED SPACE","0","ONSHORE TERMINAL/TANK FARM EQUIPMENT AND PIPING","YES","YES","EQUIPMENT FAILURE","MALFUNCTION OF CONTROL/RELIEF EQUIPMENT","REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS","GASOLINE (NON-ETHANOL)","GASOLINE (NON-ETHANOL)",40,0,40,-1,"-1","-1","MISSING","2019","MATERIAL OTHER THAN CARBON STEEL","FLANGE CONNECTION","OTHER","NO","NO","NO",NA,"NO",NA,0,"NO",0,0,0,0,0,0,"NO",0,0,0,0,0,0,"NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO",NA,"NO",0,4100,0,17500,0,0,"8/28/2019 17:30","8/28/2019 17:30",NA,NA,1566984600,1566984600,"NO",0,0,0,0,21600
